cell_id,image_id,label_value,label_code,label_name,label_source_type,label_source_id,label_confidence,level,sample_id,bull_id
Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f_c002,Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f_c003,Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f_c004,Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f_c005,Prueba-formato2024-03-08-18-59-26_jpg.rf.892e07cf4a9777ee10c849603a1f981f,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915_c000,Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915_c001,Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915_c002,Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915_c003,Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915_c004,Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915_c005,Prueba-formato2024-03-08-18-59-26_jpg.rf.ed01bf35adf9d86c8805e304ee40e915,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126_c000,Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126_c001,Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126_c002,Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126_c003,Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126_c004,Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126_c005,Prueba-formato2024-03-08-18-59-26_jpg.rf.fc4ef626f1b2f1ce7ca336253da5e126,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c000,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c001,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c002,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c003,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c004,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c005,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c006,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c007,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c008,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c009,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c010,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c011,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c012,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c013,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c014,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b_c015,Prueba-formato2024-03-08-18-59-40_jpg.rf.36ef9cd3327170c849ba09f33a495d6b,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c000,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c001,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c002,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c003,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c004,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c005,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c006,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c007,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c008,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c009,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c010,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c011,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c012,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c013,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c014,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281_c015,Prueba-formato2024-03-08-18-59-40_jpg.rf.3bda2839a2dc2c7ee6d22295993d0281,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c000,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c001,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c002,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c003,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c004,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c005,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c006,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c007,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c008,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c009,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c010,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c011,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c012,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c013,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c014,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace_c015,Prueba-formato2024-03-08-18-59-40_jpg.rf.414e45ff704959c3d2a6c0f98ebc5ace,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c000,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c001,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c002,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c003,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c004,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c005,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c006,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c007,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c008,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c009,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c010,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c011,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c012,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c013,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c014,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6_c015,Prueba-formato2024-03-08-18-59-40_jpg.rf.96f3fba4bbfcc88d0d517db566ad80e6,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c000,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c001,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c002,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c003,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c004,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c005,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c006,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c007,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c008,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c009,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c010,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c011,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c012,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c013,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c014,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd_c015,Prueba-formato2024-03-08-18-59-40_jpg.rf.b1aee5d4231fb08da5730e5a475086fd,others,6,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1_c000,Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1,normal,5,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1_c001,Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1_c002,Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1_c003,Prueba-formato2024-03-08-18-59-57_jpg.rf.804451fac4ba5f2c89409fb4eb966fa1,loose-head,4,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
